"","state","year","five_year_age_groups","deaths","population","suicides_per_100k","spending","revenue","total_population","spending_per_100k","revenue_per_100k"
"3904","Pennsylvania",2018,"10-14 years",29,755233,3.8,1677651650.33333,4.0219e+10,12807060,13099428.3647717,314037726.066716
"3905","Pennsylvania",2018,"15-19 years",76,810300,9.4,1677651650.33333,4.0219e+10,12807060,13099428.3647717,314037726.066716
"3906","Pennsylvania",2018,"20-24 years",151,815049,18.5,1677651650.33333,4.0219e+10,12807060,13099428.3647717,314037726.066716
"3907","Pennsylvania",2018,"25-29 years",142,870748,16.3,1677651650.33333,4.0219e+10,12807060,13099428.3647717,314037726.066716
"3908","Pennsylvania",2018,"30-34 years",166,830358,20,1677651650.33333,4.0219e+10,12807060,13099428.3647717,314037726.066716
"3909","Pennsylvania",2018,"35-39 years",139,782766,17.8,1677651650.33333,4.0219e+10,12807060,13099428.3647717,314037726.066716
"3910","Pennsylvania",2019,"10-14 years",24,749587,3.2,1764518213,4.2376e+10,12801989,13783156.7657182,331011063.983886
"3911","Pennsylvania",2019,"15-19 years",66,803978,8.2,1764518213,4.2376e+10,12801989,13783156.7657182,331011063.983886
"3912","Pennsylvania",2019,"20-24 years",118,799230,14.8,1764518213,4.2376e+10,12801989,13783156.7657182,331011063.983886
"3913","Pennsylvania",2019,"25-29 years",148,861372,17.2,1764518213,4.2376e+10,12801989,13783156.7657182,331011063.983886
"3914","Pennsylvania",2019,"30-34 years",152,847764,17.9,1764518213,4.2376e+10,12801989,13783156.7657182,331011063.983886
"3915","Pennsylvania",2019,"35-39 years",157,791515,19.8,1764518213,4.2376e+10,12801989,13783156.7657182,331011063.983886
"3916","Rhode Island",1999,"30-34 years",13,74605,17.4,93915029,1.903e+09,1040402,9026802.04382537,182910067.454695
"3917","Rhode Island",1999,"35-39 years",19,85892,22.1,93915029,1.903e+09,1040402,9026802.04382537,182910067.454695
"3918","Rhode Island",2001,"20-24 years",12,75229,16,120048852,2.2e+09,1057142,11355981.6940392,208108276.844549
"3919","Rhode Island",2002,"35-39 years",12,81824,14.7,129254272.666667,2.218e+09,1065995,12125223.1639611,208068518.145019
"3920","Rhode Island",2003,"35-39 years",10,80193,12.5,138291254.666667,2.308e+09,1071342,12908226.7536106,215430740.137136
"3921","Rhode Island",2004,"35-39 years",12,78176,15.3,170594326.666667,2.513e+09,1074579,15875456.9619048,233859027.581965
"3922","Rhode Island",2007,"35-39 years",16,72067,22.2,247204722,2.813e+09,1057315,23380423.241891,266051271.380809
"3923","Rhode Island",2008,"35-39 years",12,68863,17.4,261938038.333333,2.729e+09,1055003,24828179.4775307,258672250.221089
"3924","Rhode Island",2009,"30-34 years",11,61216,18,254397795.666667,2.573e+09,1053646,24144522.5119885,244199664.783049
"3925","Rhode Island",2009,"35-39 years",12,65958,18.2,254397795.666667,2.573e+09,1053646,24144522.5119885,244199664.783049
"3926","Rhode Island",2010,"25-29 years",10,65799,15.2,233155290,2.636e+09,1052567,22151111.5206918,250435364.209594
"3927","Rhode Island",2010,"35-39 years",14,63730,22,233155290,2.636e+09,1052567,22151111.5206918,250435364.209594
"3928","Rhode Island",2013,"25-29 years",12,70348,17.1,223711128,2.951e+09,1051511,21275205.6802069,280643759.313978
"3929","Rhode Island",2013,"30-34 years",10,64955,15.4,223711128,2.951e+09,1051511,21275205.6802069,280643759.313978
"3930","Rhode Island",2014,"20-24 years",10,81498,12.3,228680568,3.049e+09,1055173,21672329.3715817,288957355.808005
"3931","Rhode Island",2014,"25-29 years",10,72724,13.8,228680568,3.049e+09,1055173,21672329.3715817,288957355.808005
"3932","Rhode Island",2014,"30-34 years",10,66047,15.1,228680568,3.049e+09,1055173,21672329.3715817,288957355.808005
"3933","Rhode Island",2015,"30-34 years",10,67006,14.9,233473217.666667,3.259e+09,1056298,22102968.8276099,308530357.910362
"3934","Rhode Island",2015,"35-39 years",11,61386,17.9,233473217.666667,3.259e+09,1056298,22102968.8276099,308530357.910362
"3935","Rhode Island",2016,"35-39 years",12,62710,19.1,244139481,3.288e+09,1056426,23109946.2716745,311238080.09269
"3936","Rhode Island",2017,"20-24 years",12,78860,15.2,254501657.666667,3.444e+09,1059639,24017769.9826702,325016349.907846
"3937","Rhode Island",2017,"25-29 years",12,76419,15.7,254501657.666667,3.444e+09,1059639,24017769.9826702,325016349.907846
"3938","Rhode Island",2018,"25-29 years",11,76369,14.4,263840609.333333,3.585e+09,1057315,24953832.0494208,339066408.780732
"3939","Rhode Island",2019,"30-34 years",17,72470,23.5,275557113,3.795e+09,1059361,26011634.6552308,358234822.690282
"3940","South Carolina",1999,"15-19 years",29,295241,9.8,266564200,5.995e+09,3974682,6706554.13439364,150829676.437008
"3941","South Carolina",1999,"20-24 years",35,278087,12.6,266564200,5.995e+09,3974682,6706554.13439364,150829676.437008
"3942","South Carolina",1999,"25-29 years",26,282219,9.2,266564200,5.995e+09,3974682,6706554.13439364,150829676.437008
"3943","South Carolina",1999,"30-34 years",35,282553,12.4,266564200,5.995e+09,3974682,6706554.13439364,150829676.437008
"3944","South Carolina",1999,"35-39 years",53,314683,16.8,266564200,5.995e+09,3974682,6706554.13439364,150829676.437008
"3945","South Carolina",2000,"15-19 years",18,295377,6.1,286359536.666667,6.432e+09,4012012,7137554.3409807,160318563.354247
"3946","South Carolina",2000,"20-24 years",30,281714,10.6,286359536.666667,6.432e+09,4012012,7137554.3409807,160318563.354247
"3947","South Carolina",2000,"25-29 years",31,276855,11.2,286359536.666667,6.432e+09,4012012,7137554.3409807,160318563.354247
"3948","South Carolina",2000,"30-34 years",38,283976,13.4,286359536.666667,6.432e+09,4012012,7137554.3409807,160318563.354247
"3949","South Carolina",2000,"35-39 years",49,314558,15.6,286359536.666667,6.432e+09,4012012,7137554.3409807,160318563.354247
"3950","South Carolina",2001,"15-19 years",18,296211,6.1,308187737,5.986e+09,4064995,7581503.47048397,147257253.698959
"3951","South Carolina",2001,"20-24 years",37,293673,12.6,308187737,5.986e+09,4064995,7581503.47048397,147257253.698959
"3952","South Carolina",2001,"25-29 years",48,266421,18,308187737,5.986e+09,4064995,7581503.47048397,147257253.698959
"3953","South Carolina",2001,"30-34 years",43,284915,15.1,308187737,5.986e+09,4064995,7581503.47048397,147257253.698959
"3954","South Carolina",2001,"35-39 years",40,309101,12.9,308187737,5.986e+09,4064995,7581503.47048397,147257253.698959
"3955","South Carolina",2002,"15-19 years",11,297916,3.7,324946363.666667,5.41e+09,4107795,7910481.5032558,131700827.329504
"3956","South Carolina",2002,"20-24 years",35,298332,11.7,324946363.666667,5.41e+09,4107795,7910481.5032558,131700827.329504
"3957","South Carolina",2002,"25-29 years",32,265169,12.1,324946363.666667,5.41e+09,4107795,7910481.5032558,131700827.329504
"3958","South Carolina",2002,"30-34 years",40,286700,14,324946363.666667,5.41e+09,4107795,7910481.5032558,131700827.329504
"3959","South Carolina",2002,"35-39 years",47,302256,15.5,324946363.666667,5.41e+09,4107795,7910481.5032558,131700827.329504
"3960","South Carolina",2003,"15-19 years",15,300721,5,336533226,6.297e+09,4150297,8108654.05536037,151724081.433208
"3961","South Carolina",2003,"20-24 years",28,300212,9.3,336533226,6.297e+09,4150297,8108654.05536037,151724081.433208
"3962","South Carolina",2003,"25-29 years",35,266535,13.1,336533226,6.297e+09,4150297,8108654.05536037,151724081.433208
"3963","South Carolina",2003,"30-34 years",42,285760,14.7,336533226,6.297e+09,4150297,8108654.05536037,151724081.433208
"3964","South Carolina",2003,"35-39 years",57,296858,19.2,336533226,6.297e+09,4150297,8108654.05536037,151724081.433208
"3965","South Carolina",2004,"15-19 years",26,307970,8.4,357474061,6.891e+09,4210921,8489213.1911285,163645910.241489
"3966","South Carolina",2004,"20-24 years",37,305918,12.1,357474061,6.891e+09,4210921,8489213.1911285,163645910.241489
"3967","South Carolina",2004,"25-29 years",34,272755,12.5,357474061,6.891e+09,4210921,8489213.1911285,163645910.241489
"3968","South Carolina",2004,"30-34 years",44,283538,15.5,357474061,6.891e+09,4210921,8489213.1911285,163645910.241489
"3969","South Carolina",2004,"35-39 years",37,291570,12.7,357474061,6.891e+09,4210921,8489213.1911285,163645910.241489
"3970","South Carolina",2005,"15-19 years",21,315965,6.6,382907691.666667,7.641e+09,4270150,8967078.24471428,178939849.888177
"3971","South Carolina",2005,"20-24 years",51,306537,16.6,382907691.666667,7.641e+09,4270150,8967078.24471428,178939849.888177
"3972","South Carolina",2005,"25-29 years",34,280169,12.1,382907691.666667,7.641e+09,4270150,8967078.24471428,178939849.888177
"3973","South Carolina",2005,"30-34 years",53,278267,19,382907691.666667,7.641e+09,4270150,8967078.24471428,178939849.888177
"3974","South Carolina",2005,"35-39 years",53,291357,18.2,382907691.666667,7.641e+09,4270150,8967078.24471428,178939849.888177
"3975","South Carolina",2006,"15-19 years",18,323385,5.6,414615248.333333,8.376e+09,4357847,9514222.23711235,192205003.984766
"3976","South Carolina",2006,"20-24 years",37,308596,12,414615248.333333,8.376e+09,4357847,9514222.23711235,192205003.984766
"3977","South Carolina",2006,"25-29 years",36,291713,12.3,414615248.333333,8.376e+09,4357847,9514222.23711235,192205003.984766
"3978","South Carolina",2006,"30-34 years",41,273229,15,414615248.333333,8.376e+09,4357847,9514222.23711235,192205003.984766
"3979","South Carolina",2006,"35-39 years",43,296162,14.5,414615248.333333,8.376e+09,4357847,9514222.23711235,192205003.984766
"3980","South Carolina",2007,"15-19 years",12,329135,3.6,455412799,8.812e+09,4444110,10247559.1063228,198284920.940301
"3981","South Carolina",2007,"20-24 years",41,314912,13,455412799,8.812e+09,4444110,10247559.1063228,198284920.940301
"3982","South Carolina",2007,"25-29 years",38,296489,12.8,455412799,8.812e+09,4444110,10247559.1063228,198284920.940301
"3983","South Carolina",2007,"30-34 years",48,274024,17.5,455412799,8.812e+09,4444110,10247559.1063228,198284920.940301
"3984","South Carolina",2007,"35-39 years",52,301338,17.3,455412799,8.812e+09,4444110,10247559.1063228,198284920.940301
"3985","South Carolina",2008,"15-19 years",32,333269,9.6,481809158,7.747e+09,4528996,10638321.5617766,171053363.703567
"3986","South Carolina",2008,"20-24 years",54,319659,16.9,481809158,7.747e+09,4528996,10638321.5617766,171053363.703567
"3987","South Carolina",2008,"25-29 years",32,302815,10.6,481809158,7.747e+09,4528996,10638321.5617766,171053363.703567
"3988","South Carolina",2008,"30-34 years",37,277774,13.3,481809158,7.747e+09,4528996,10638321.5617766,171053363.703567
"3989","South Carolina",2008,"35-39 years",44,304406,14.5,481809158,7.747e+09,4528996,10638321.5617766,171053363.703567
"3990","South Carolina",2009,"15-19 years",24,333129,7.2,482971107.333333,6.781e+09,4589872,10522539.7861494,147738324.728881
"3991","South Carolina",2009,"20-24 years",42,326539,12.9,482971107.333333,6.781e+09,4589872,10522539.7861494,147738324.728881
"3992","South Carolina",2009,"25-29 years",41,304740,13.5,482971107.333333,6.781e+09,4589872,10522539.7861494,147738324.728881
"3993","South Carolina",2009,"30-34 years",50,282140,17.7,482971107.333333,6.781e+09,4589872,10522539.7861494,147738324.728881
"3994","South Carolina",2009,"35-39 years",50,301847,16.6,482971107.333333,6.781e+09,4589872,10522539.7861494,147738324.728881
"3995","South Carolina",2010,"15-19 years",24,328989,7.3,476554235.666667,6.958e+09,4625364,10303064.4867445,150431403.885186
"3996","South Carolina",2010,"20-24 years",52,332494,15.6,476554235.666667,6.958e+09,4625364,10303064.4867445,150431403.885186
"3997","South Carolina",2010,"25-29 years",50,304378,16.4,476554235.666667,6.958e+09,4625364,10303064.4867445,150431403.885186
"3998","South Carolina",2010,"30-34 years",50,287678,17.4,476554235.666667,6.958e+09,4625364,10303064.4867445,150431403.885186
"3999","South Carolina",2010,"35-39 years",49,296682,16.5,476554235.666667,6.958e+09,4625364,10303064.4867445,150431403.885186
"4000","South Carolina",2011,"15-19 years",32,318060,10.1,486260586.333333,7.275e+09,4679230,10391893.2459685,155474298.1217
"4001","South Carolina",2011,"20-24 years",46,343040,13.4,486260586.333333,7.275e+09,4679230,10391893.2459685,155474298.1217
"4002","South Carolina",2011,"25-29 years",47,306029,15.4,486260586.333333,7.275e+09,4679230,10391893.2459685,155474298.1217
"4003","South Carolina",2011,"30-34 years",60,295452,20.3,486260586.333333,7.275e+09,4679230,10391893.2459685,155474298.1217
"4004","South Carolina",2011,"35-39 years",37,286019,12.9,486260586.333333,7.275e+09,4679230,10391893.2459685,155474298.1217
"4005","South Carolina",2012,"15-19 years",23,313166,7.3,510835371.333333,8.292e+09,4723723,10814253.3195391,175539505.597597
"4006","South Carolina",2012,"20-24 years",46,349548,13.2,510835371.333333,8.292e+09,4723723,10814253.3195391,175539505.597597
"4007","South Carolina",2012,"25-29 years",56,307688,18.2,510835371.333333,8.292e+09,4723723,10814253.3195391,175539505.597597
"4008","South Carolina",2012,"30-34 years",45,299720,15,510835371.333333,8.292e+09,4723723,10814253.3195391,175539505.597597
"4009","South Carolina",2012,"35-39 years",43,283815,15.2,510835371.333333,8.292e+09,4723723,10814253.3195391,175539505.597597
"4010","South Carolina",2013,"15-19 years",28,311344,9,529596115.333333,8.551e+09,4774839,11091392.093709,179084572.275631
"4011","South Carolina",2013,"20-24 years",55,355328,15.5,529596115.333333,8.551e+09,4774839,11091392.093709,179084572.275631
"4012","South Carolina",2013,"25-29 years",48,310584,15.5,529596115.333333,8.551e+09,4774839,11091392.093709,179084572.275631
"4013","South Carolina",2013,"30-34 years",56,303632,18.4,529596115.333333,8.551e+09,4774839,11091392.093709,179084572.275631
"4014","South Carolina",2013,"35-39 years",48,284405,16.9,529596115.333333,8.551e+09,4774839,11091392.093709,179084572.275631
"4015","South Carolina",2014,"15-19 years",30,310676,9.7,556803021.333333,9.161e+09,4832482,11522091.9877887,189571321.734877
"4016","South Carolina",2014,"20-24 years",55,352705,15.6,556803021.333333,9.161e+09,4832482,11522091.9877887,189571321.734877
"4017","South Carolina",2014,"25-29 years",55,321744,17.1,556803021.333333,9.161e+09,4832482,11522091.9877887,189571321.734877
"4018","South Carolina",2014,"30-34 years",53,306327,17.3,556803021.333333,9.161e+09,4832482,11522091.9877887,189571321.734877
"4019","South Carolina",2014,"35-39 years",64,288402,22.2,556803021.333333,9.161e+09,4832482,11522091.9877887,189571321.734877
"4020","South Carolina",2015,"15-19 years",25,316102,7.9,584074341.333333,9.416e+09,4896146,11929267.2508813,192314526.568448
"4021","South Carolina",2015,"20-24 years",64,347330,18.4,584074341.333333,9.416e+09,4896146,11929267.2508813,192314526.568448
"4022","South Carolina",2015,"25-29 years",64,333518,19.2,584074341.333333,9.416e+09,4896146,11929267.2508813,192314526.568448
"4023","South Carolina",2015,"30-34 years",58,307947,18.8,584074341.333333,9.416e+09,4896146,11929267.2508813,192314526.568448
"4024","South Carolina",2015,"35-39 years",53,295183,18,584074341.333333,9.416e+09,4896146,11929267.2508813,192314526.568448
"4025","South Carolina",2016,"15-19 years",34,319048,10.7,610444490,9.945e+09,4961119,12304572.6175889,200458807.781067
"4026","South Carolina",2016,"20-24 years",71,337532,21,610444490,9.945e+09,4961119,12304572.6175889,200458807.781067
"4027","South Carolina",2016,"25-29 years",61,343460,17.8,610444490,9.945e+09,4961119,12304572.6175889,200458807.781067
"4028","South Carolina",2016,"30-34 years",59,311571,18.9,610444490,9.945e+09,4961119,12304572.6175889,200458807.781067
"4029","South Carolina",2016,"35-39 years",65,303965,21.4,610444490,9.945e+09,4961119,12304572.6175889,200458807.781067
"4030","South Carolina",2017,"10-14 years",10,313782,3.2,647933458,1.034e+10,5024369,12895817.5245489,205796986.646482
"4031","South Carolina",2017,"15-19 years",41,322209,12.7,647933458,1.034e+10,5024369,12895817.5245489,205796986.646482
"4032","South Carolina",2017,"20-24 years",57,334881,17,647933458,1.034e+10,5024369,12895817.5245489,205796986.646482
"4033","South Carolina",2017,"25-29 years",81,351315,23.1,647933458,1.034e+10,5024369,12895817.5245489,205796986.646482
"4034","South Carolina",2017,"30-34 years",58,314192,18.5,647933458,1.034e+10,5024369,12895817.5245489,205796986.646482
"4035","South Carolina",2017,"35-39 years",76,310446,24.5,647933458,1.034e+10,5024369,12895817.5245489,205796986.646482
"4036","South Carolina",2018,"10-14 years",11,319554,3.4,678865030,1.1082e+10,5084127,13352637.1390801,217972525.076577
"4037","South Carolina",2018,"15-19 years",44,323894,13.6,678865030,1.1082e+10,5084127,13352637.1390801,217972525.076577
"4038","South Carolina",2018,"20-24 years",67,332074,20.2,678865030,1.1082e+10,5084127,13352637.1390801,217972525.076577
"4039","South Carolina",2018,"25-29 years",77,354451,21.7,678865030,1.1082e+10,5084127,13352637.1390801,217972525.076577
"4040","South Carolina",2018,"30-34 years",65,319439,20.3,678865030,1.1082e+10,5084127,13352637.1390801,217972525.076577
"4041","South Carolina",2018,"35-39 years",52,316074,16.5,678865030,1.1082e+10,5084127,13352637.1390801,217972525.076577
"4042","South Carolina",2019,"10-14 years",14,323940,4.3,687841467,1.1811e+10,5148714,13359480.9694227,229397088.282627
"4043","South Carolina",2019,"15-19 years",39,324659,12,687841467,1.1811e+10,5148714,13359480.9694227,229397088.282627
"4044","South Carolina",2019,"20-24 years",70,330743,21.2,687841467,1.1811e+10,5148714,13359480.9694227,229397088.282627
"4045","South Carolina",2019,"25-29 years",79,353271,22.4,687841467,1.1811e+10,5148714,13359480.9694227,229397088.282627
"4046","South Carolina",2019,"30-34 years",67,329583,20.3,687841467,1.1811e+10,5148714,13359480.9694227,229397088.282627
"4047","South Carolina",2019,"35-39 years",68,319990,21.3,687841467,1.1811e+10,5148714,13359480.9694227,229397088.282627
"4048","South Dakota",1999,"15-19 years",15,62829,23.9,39427452,7.64e+08,750412,5254107.34369919,101810738.634244
"4049","South Dakota",1999,"20-24 years",14,51766,27,39427452,7.64e+08,750412,5254107.34369919,101810738.634244
"4050","South Dakota",2000,"15-19 years",12,62463,19.2,40962681.3333333,8.66e+08,754844,5426641.97282264,114725691.666093
"4051","South Dakota",2000,"25-29 years",12,45084,26.6,40962681.3333333,8.66e+08,754844,5426641.97282264,114725691.666093
